replicate,Rep1,Rep1,Rep1,Rep1,Rep2,Rep2,Rep2,Rep2,ave_Rep1_Rep2,ave_Rep1_Rep2,ave_Rep1_Rep2,ave_Rep1_Rep2
measurement,transcripts,Mann-Whitney p-value,average phenotype of strongest 3,sgRNAs passing read count filter,transcripts,Mann-Whitney p-value,average phenotype of strongest 3,sgRNAs passing read count filter,transcripts,Mann-Whitney p-value,average phenotype of strongest 3,sgRNAs passing read count filter
pseudo_7533,na,0.837383342,0.011969849,10,na,0.34106528,-0.014877346,10,na,0.69108891,0.003917116,10
pseudo_7534,na,0.349935238,-0.011987487,10,na,0.183659346,-0.011287124,10,na,0.151116719,-0.012038059,10
pseudo_7535,na,0.521594681,-0.009771449,10,na,0.038420545,-0.053162419,10,na,0.044226869,-0.030913288,10
pseudo_7536,na,0.878036725,0.024830818,10,na,0.916496759,0.000361792,10,na,0.806179374,0.015354458,10
pseudo_7537,na,0.155491228,0.03840714,10,na,0.287444319,-0.009439621,10,na,0.932578502,0.013039903,10
pseudo_7538,na,0.439629005,-0.02074224,10,na,0.079048593,-0.02331023,10,na,0.082847853,-0.01896931,10
pseudo_7539,na,0.145342078,0.030681468,10,na,0.823478102,0.02432984,10,na,0.289580176,0.031276856,10
pseudo_754,na,0.418074532,0.002109218,10,na,0.528056281,0.017532276,10,na,0.153535912,0.00146065,10
pseudo_7540,na,0.291421247,-0.0104163,10,na,0.822912264,0.01459725,10,na,0.433821128,-0.004990535,10
pseudo_7541,na,0.67070943,-0.026135107,10,na,0.929199998,-0.034409397,10,na,0.879056371,-0.045086619,10
pseudo_7542,na,0.232110558,-0.023292091,10,na,0.253973676,0.025595266,9,na,0.813118211,0.008001015,9
pseudo_7543,na,0.357028584,0.006374321,10,na,0.715651735,0.006918181,10,na,0.732097997,0.005100214,10
pseudo_7544,na,0.05309361,-0.026702094,10,na,0.528722087,0.034793791,10,na,0.505668831,-0.004023339,10
pseudo_7545,na,0.850131764,0.029554699,10,na,0.301167122,-0.007799438,10,na,0.774778966,0.003064394,10
pseudo_7546,na,0.398616653,-0.007653893,10,na,0.885987089,0.0068927,10,na,0.473644788,-0.005302054,10
pseudo_7547,na,0.257102787,-0.012854688,10,na,0.046727781,-0.029512486,10,na,0.018120202,-0.021490219,10
pseudo_7548,na,0.336018926,-0.012477727,10,na,0.956047602,-0.009736577,10,na,0.46630657,-0.012830648,10
pseudo_7549,na,0.520366768,0.005892585,10,na,0.138657639,-0.013665822,10,na,0.15420843,-0.00824212,10
pseudo_755,na,0.138396082,0.027670562,9,na,0.850913274,-0.003124864,9,na,0.465896406,0.008193012,9
pseudo_7550,na,0.034969733,-0.020715631,10,na,0.098630181,0.034076281,10,na,0.392126474,-0.002473074,10
pseudo_7551,na,0.090057248,-0.038865497,9,na,0.694375953,-0.008960522,9,na,0.124082287,-0.02524359,9
pseudo_7552,na,0.914512738,0.010258108,10,na,0.089825233,-0.026591356,10,na,0.597807713,-0.026652717,10
pseudo_7553,na,0.686900483,0.007095311,10,na,0.626663203,0.014463003,10,na,0.533807623,0.014728484,10
pseudo_7554,na,0.332886687,0.042728284,10,na,0.730033588,0.026696529,10,na,0.636559915,0.041031315,10
pseudo_7555,na,0.190837248,0.046494,10,na,0.64116539,-0.004706472,10,na,0.368257316,0.02453079,10
pseudo_7556,na,0.16921634,0.028703446,10,na,0.713698236,-0.004721755,10,na,0.4523467,0.017715639,10
pseudo_7557,na,0.390057559,-0.015326636,10,na,0.674399695,0.008107074,10,na,0.582133258,-0.008653399,10
pseudo_7558,na,0.038751427,0.037241215,10,na,0.312942495,-0.01564456,10,na,0.358876895,0.017077173,10
pseudo_7559,na,0.992572337,-0.01347272,10,na,0.092245691,0.041609589,10,na,0.159151297,0.015326431,10
pseudo_756,na,0.845346324,-0.017818426,10,na,0.212727295,-0.004480738,10,na,0.621054787,-0.01345739,10
pseudo_7560,na,0.758959834,-0.013049086,9,na,0.760189118,0.006279178,9,na,0.966939005,-0.008903664,9
pseudo_7561,na,0.357104529,-0.013326618,10,na,0.769061824,-0.002056086,10,na,0.294917893,0.007572151,10
pseudo_7562,na,0.025077747,-0.04015216,10,na,0.632757682,0.021970936,10,na,0.364702656,-0.013729708,10
pseudo_7563,na,0.340568457,-0.007775458,10,na,0.136108073,-0.02188451,9,na,0.102978489,-0.0162903,9
pseudo_7564,na,0.49180812,-0.021148531,10,na,0.074967402,0.023231388,10,na,0.600438653,0.00658077,10
pseudo_7565,na,0.272811921,0.000893223,10,na,0.148243896,-0.027059009,10,na,0.085039731,-0.022055418,10
pseudo_7566,na,0.87688985,-0.013660446,10,na,0.82902813,-0.010011187,10,na,0.597403419,-0.006943938,10
pseudo_7567,na,0.0740695,0.043941616,9,na,0.728642622,0.005407557,9,na,0.163821007,0.026115974,9
pseudo_7568,na,0.464734368,-0.033271612,10,na,0.567759811,0.010170586,10,na,0.853399364,-0.009978877,10
pseudo_7569,na,0.134833261,-0.030040175,10,na,0.605077761,0.009005246,10,na,0.426501612,-0.007420922,10
pseudo_757,na,0.042606913,-0.041654201,10,na,0.941921305,-0.009440241,10,na,0.145880716,-0.026723104,10
pseudo_7570,na,0.506679396,0.016218779,10,na,0.216541739,0.023194834,10,na,0.198271936,0.010468672,10
pseudo_7571,na,0.715362301,0.019695072,10,na,0.925733551,0.007680292,10,na,0.907148525,0.000494833,10
pseudo_7572,na,0.845346324,-0.013074751,10,na,0.316301637,0.017766859,10,na,0.563306092,0.006231382,10
pseudo_7573,na,0.857891261,-0.01046147,10,na,0.434346175,-0.008114871,10,na,0.548847143,0.002777037,10
pseudo_7574,na,0.114214202,0.013481316,10,na,0.21833131,-0.029992734,10,na,0.854770173,0.005985159,10
pseudo_7575,na,0.165458622,-0.069209565,10,na,0.653496229,-0.083178249,10,na,0.356897376,-0.079035793,10
pseudo_7576,na,0.855607596,-0.003731927,10,na,0.959291814,0.010197654,10,na,0.740660911,0.009858547,10
pseudo_7577,na,0.46118824,0.011290497,10,na,0.625941807,-0.003299673,10,na,0.850659079,9.82E-05,10
pseudo_7578,na,0.57130974,0.010051491,10,na,0.753329739,-0.005170444,10,na,0.83607545,-0.004871836,10
pseudo_7579,na,0.393961605,-0.007495946,9,na,0.725119711,0.004131597,10,na,0.484307611,-0.005448513,9
pseudo_758,na,0.210055075,0.007056363,10,na,0.49826679,-0.013556866,10,na,0.804150757,0.00512789,10
pseudo_7580,na,0.557352339,0.014292153,10,na,0.089715189,0.021224558,10,na,0.206834117,0.012315457,10
pseudo_7581,na,0.716665832,0.022905362,10,na,0.715868906,-0.007673766,10,na,0.791782775,0.009334322,10
pseudo_7582,na,0.424036069,0.028757919,10,na,0.256253294,0.012218122,10,na,0.272684052,0.025300761,10
pseudo_7583,na,0.810212716,-0.015007795,10,na,0.528722087,-0.007174194,10,na,0.415074755,-0.005620439,10
pseudo_7584,na,0.603358445,0.011326005,10,na,0.697600677,-0.008626045,10,na,0.823134017,0.004736897,10
pseudo_7585,na,0.110236302,0.01976788,10,na,0.103191837,0.017662879,10,na,0.030178466,0.010958448,10
pseudo_7586,na,0.680598224,-0.011478187,10,na,0.22676728,0.035659492,10,na,0.915692938,0.013957281,10
pseudo_7587,na,0.642847649,-0.022599589,10,na,0.610876023,-0.022133341,10,na,0.418919323,-0.020192062,10
pseudo_7588,na,0.971339614,0.006158503,10,na,0.952572471,-0.00362648,10,na,0.980134874,-0.003266971,10
pseudo_7589,na,0.887795262,0.011696293,10,na,0.969028279,0.005141537,10,na,0.836757841,-0.004467556,10
pseudo_759,na,0.715688106,0.019524043,10,na,0.556968664,-0.012047422,10,na,0.406295313,0.002891604,10
pseudo_7590,na,0.820937057,-0.017335794,9,na,0.06905541,-0.043806825,9,na,0.369986908,-0.035437433,9
pseudo_7591,na,0.16795672,-0.024409469,10,na,0.480180397,-0.008685028,10,na,0.817020385,-0.023604517,10
pseudo_7592,na,0.800754995,0.005511012,10,na,0.242685153,0.005748485,10,na,0.282347655,-0.00694834,10
pseudo_7593,na,0.087897017,0.041949906,9,na,0.73025569,-0.026595164,9,na,0.228776042,0.001252322,9
pseudo_7594,na,0.042488178,0.031396221,10,na,0.43272387,0.001566114,10,na,0.097828442,0.022069149,10
pseudo_7595,na,0.230749355,-0.015208486,10,na,0.238199591,0.038300085,10,na,0.936515398,0.005155557,10
pseudo_7596,na,0.202661494,-0.01512391,9,na,0.84454872,0.016135815,9,na,0.623262567,-0.000911555,9
pseudo_7597,na,0.995473727,0.028284698,10,na,0.431275311,-0.016857684,10,na,0.470057261,0.000565455,10
pseudo_7598,na,0.592954714,-0.009475221,10,na,0.092865987,-0.02712377,10,na,0.250062841,-0.027896377,10
pseudo_7599,na,0.943295009,0.011020192,10,na,0.472258379,0.000560622,10,na,0.904379621,0.007444755,10
pseudo_76,na,0.63619154,0.010586442,10,na,0.533012448,-0.017457554,10,na,0.690659512,-0.007919198,10
pseudo_760,na,0.885382688,0.010029718,10,na,0.551125001,0.007213044,10,na,0.713117284,-0.005611029,10
pseudo_7600,na,0.354981923,0.03960879,10,na,0.317356204,0.01703625,10,na,0.092291606,0.018896342,10
pseudo_7601,na,0.080569653,0.033726697,10,na,0.915458302,0.015196172,10,na,0.157262489,0.021145927,10
pseudo_7602,na,0.414820996,-0.007293286,10,na,0.856558601,-0.012785797,10,na,0.629097026,-0.004609194,10
pseudo_7603,na,0.270616649,0.0041272,9,na,0.097743355,0.056812904,10,na,0.782539754,-0.000154407,9
pseudo_7604,na,0.92478949,0.016975716,10,na,0.105331396,-0.02227186,10,na,0.467554951,-0.004709126,10
pseudo_7605,na,0.668907889,-0.038565957,10,na,0.423569218,-0.05969371,10,na,0.38094677,-0.049287605,10
pseudo_7606,na,0.251046472,0.004294506,10,na,0.050683553,-0.02981951,10,na,0.667834888,-0.011757119,10
pseudo_7607,na,0.16652579,0.061093075,10,na,0.807670362,-0.017226372,10,na,0.092912978,0.021574838,10
pseudo_7608,na,0.907477262,-0.016157568,10,na,0.179193822,-0.017802361,10,na,0.507346053,-0.020147104,10
pseudo_7609,na,0.750837361,-0.009724478,10,na,0.36066011,0.017333425,10,na,0.680597566,-0.006648888,10
pseudo_761,na,0.841021547,0.0236983,10,na,0.829708318,0.050873538,10,na,0.81498496,0.031056793,10
pseudo_7610,na,0.877577944,-0.015353199,10,na,0.388261275,-0.007932331,10,na,0.480140108,-0.004834529,10
pseudo_7611,na,0.356876725,0.003768196,10,na,0.265815285,0.003996489,10,na,0.156579879,0.001041295,10
pseudo_7612,na,0.932534305,-0.022578171,10,na,0.801930923,-0.002279145,10,na,0.951117857,-0.010165381,10
pseudo_7613,na,0.222370299,-0.02243104,10,na,0.989557769,0.010305287,10,na,0.377631402,-0.003294643,10
pseudo_7614,na,0.362062748,-0.003946791,10,na,0.577457252,-0.022586224,10,na,0.337042011,-0.007493964,10
pseudo_7615,na,0.250686286,0.042614466,10,na,0.006526716,-0.038311368,10,na,0.465238004,-0.006216765,10
pseudo_7616,na,0.407452548,0.050721276,10,na,0.288433885,-0.028994256,10,na,0.694957953,0.005833941,10
pseudo_7617,na,0.200277919,-0.046999749,10,na,0.239242885,-0.046456586,10,na,0.04907274,-0.037332314,10
pseudo_7618,na,0.110106694,0.031129937,10,na,0.198461891,0.032794828,10,na,0.083261787,0.029285482,10
pseudo_7619,na,0.139641102,-0.02823732,10,na,0.089303489,-0.057132641,10,na,0.042714029,-0.034235887,10
pseudo_762,na,0.408936468,0.016324484,10,na,0.536649082,0.008169355,10,na,0.775671294,0.002264547,10
pseudo_7620,na,0.26562588,0.042329747,10,na,0.117308886,-0.034476722,10,na,0.999883818,-0.00364576,10
pseudo_7621,na,0.531843079,0.012106056,9,na,0.039196275,-0.02187221,9,na,0.644255005,-0.019959841,9
pseudo_7622,na,0.092384323,-0.062970662,10,na,0.474142295,-0.022710054,10,na,0.032608553,-0.034753378,10
pseudo_7623,na,0.594766904,-0.00286515,10,na,0.31742659,-0.032115577,10,na,0.423459138,-0.016510017,10
pseudo_7624,na,0.439026564,-0.021059078,10,na,0.71066319,0.00862996,10,na,0.59236026,-0.00924731,10
pseudo_7625,na,0.137663806,-0.08549144,10,na,0.704175001,-0.040352028,10,na,0.116517026,-0.050522205,10
pseudo_7626,na,0.875284659,-0.012857352,10,na,0.979697274,-0.018174721,10,na,0.585533087,-0.006324788,10
pseudo_7627,na,0.232907221,0.009241036,10,na,0.511177045,-0.02068584,10,na,0.953437346,0.002436084,10
pseudo_7628,na,0.100772981,-0.073580441,9,na,0.451178338,-0.038821055,8,na,0.296188983,-0.05103056,8
pseudo_7629,na,0.171756816,-0.014891689,10,na,0.535786647,0.024507405,10,na,0.470057261,-0.002124464,10
pseudo_763,na,0.183351314,-0.010606507,10,na,0.216271516,-0.008223673,10,na,0.101969593,-0.018418715,10
pseudo_7630,na,0.50798363,-0.033837635,10,na,0.540875456,0.021889219,10,na,0.996630722,-0.008413651,10
pseudo_7631,na,0.590944142,0.017287825,10,na,0.472437622,-0.015677465,10,na,0.649080106,-0.012040495,10
pseudo_7632,na,0.631011782,-0.011551234,10,na,0.349688418,-0.027549623,10,na,0.292774947,-0.017873316,10
pseudo_7633,na,0.859833314,-0.003231032,10,na,0.94099558,-0.001219838,10,na,0.863690936,-0.007449607,10
pseudo_7634,na,0.968788116,-0.013846229,10,na,0.859755913,-0.002871969,10,na,0.82744267,-0.006243376,10
pseudo_7635,na,0.498429528,0.005353574,10,na,0.868903593,-0.001902452,10,na,0.341605273,-0.002164931,10
pseudo_7636,na,0.316313601,-0.01895312,10,na,0.784889575,0.021940933,10,na,0.465772117,-0.003558438,10
pseudo_7637,na,0.920861963,-0.008355166,10,na,0.654755603,-0.014420934,10,na,0.833801705,0.001197326,10
pseudo_7638,na,0.437050458,0.015058056,10,na,0.117888602,-0.022679074,10,na,0.755224944,-0.005101848,10
pseudo_7639,na,0.207841394,-0.011462971,10,na,0.03974596,-0.009241302,10,na,0.027781547,-0.018835589,10
pseudo_764,na,0.695588228,0.006335629,10,na,0.890122916,0.001161698,10,na,0.852942526,0.005587689,10
pseudo_7640,na,0.735110026,-0.018163157,10,na,0.634932963,-0.004249884,10,na,0.777456837,-0.019837401,10
pseudo_7641,na,0.66986141,-0.013826489,10,na,0.444933112,-0.010924995,10,na,0.272556752,-0.006717016,10
pseudo_7642,na,0.133058975,0.048967696,10,na,0.515581579,-0.012133492,10,na,0.360557252,0.000826132,10
pseudo_7643,na,0.602316259,-0.015382324,9,na,0.513405686,0.008773002,9,na,0.293996929,-0.00264976,9
pseudo_7644,na,0.55520487,-0.003814013,10,na,0.195835464,-0.001889289,10,na,0.888021836,0.010769546,10
pseudo_7645,na,0.592150109,-0.000859937,10,na,0.553750915,-0.001211809,10,na,0.739121574,0.000674765,10
pseudo_7646,na,0.938202512,0.014485544,10,na,0.577457252,0.014118641,10,na,0.921934262,0.018899705,10
pseudo_7647,na,0.637541209,0.039091713,10,na,0.994082621,0.004040719,10,na,0.54284493,0.004251727,10
pseudo_7648,na,0.020598737,-0.03821302,10,na,0.293215741,-0.021555381,10,na,0.021434179,-0.027047387,10
pseudo_7649,na,0.385581229,0.02003606,10,na,0.449714316,0.018311606,10,na,0.107898121,0.018395517,10
pseudo_765,na,0.906555102,-0.000338292,10,na,0.191844689,-0.020074957,10,na,0.32760176,-0.009804982,10
pseudo_7650,na,0.964381751,-0.01600773,10,na,0.20917247,0.016716819,10,na,0.662545062,0.009978547,10
pseudo_7651,na,0.705316737,0.012944703,9,na,0.423827877,0.012923336,9,na,0.369495406,0.010039947,9
pseudo_7652,na,0.100724524,-0.029051573,10,na,0.619465414,0.007048689,10,na,0.301137277,-0.008379456,10
pseudo_7653,na,0.670391373,0.062631554,10,na,0.801930923,0.014256141,10,na,0.27115913,0.018780327,10
pseudo_7654,na,0.147810147,0.049886368,10,na,0.484986345,0.012849299,10,na,0.023245351,0.02164383,10
pseudo_7655,na,0.654459854,-0.006953335,10,na,0.576464153,-0.019154459,10,na,0.552931684,-0.014515757,10
pseudo_7656,na,0.246155136,0.032973205,10,na,0.705795053,0.009557482,10,na,0.274598442,0.009975732,10
pseudo_7657,na,0.272811921,0.027825617,10,na,0.972042951,0.010426745,10,na,0.345611788,0.01745331,10
pseudo_7658,na,0.845004723,0.010429332,10,na,0.01420959,0.030435934,10,na,0.166789071,0.00987577,10
pseudo_7659,na,0.786735307,0.00545958,10,na,0.97702961,-0.00586031,10,na,0.856827207,-0.004773413,10
pseudo_766,na,0.014936263,0.088687393,9,na,0.129702138,-0.03906618,9,na,0.223477314,0.039114949,9
pseudo_7660,na,0.800305343,-0.034986147,10,na,0.6809982,-0.009132822,10,na,0.699266222,-0.012288018,10
pseudo_7661,na,0.769335734,0.011631489,10,na,0.113048599,-0.024638244,10,na,0.250783089,-0.006697688,10
pseudo_7662,na,0.583133036,-0.009239146,10,na,0.104086825,0.009967538,10,na,0.59679721,0.004670383,10
pseudo_7663,na,0.431578761,0.011625739,10,na,0.203429852,-0.028669164,10,na,0.720078792,-0.004446343,10
pseudo_7664,na,0.440404268,-0.00072031,10,na,0.410134506,0.018482643,10,na,0.791333995,-0.002776844,10
pseudo_7665,na,0.595169957,0.0358163,10,na,0.851995106,-0.006159363,10,na,0.688728453,-0.008132912,10
pseudo_7666,na,0.131637705,0.035253369,10,na,0.37356099,-0.023159557,10,na,0.455506497,0.004366175,10
pseudo_7667,na,0.985261356,-0.008753016,10,na,0.907853763,-0.01985271,9,na,0.822421569,-0.001590565,9
pseudo_7668,na,0.266501288,-0.023187426,10,na,0.949098241,-0.005862141,10,na,0.324588871,-0.003781907,10
pseudo_7669,na,0.96206304,0.024503976,10,na,0.200346317,0.033586588,10,na,0.233323178,0.030253295,10
pseudo_767,na,0.348138599,-0.008870691,10,na,0.070855412,-0.032925258,10,na,0.078157202,-0.024286888,10
pseudo_7670,na,0.038423537,0.03409685,10,na,0.483805121,0.010103527,10,na,0.04506244,0.008583999,10
pseudo_7671,na,0.529659921,-0.04223912,10,na,0.754213405,-0.015226884,10,na,0.773218108,-0.020168239,10
pseudo_7672,na,0.227147244,-0.048806476,10,na,0.453297357,-0.01261425,10,na,0.472207974,-0.018685901,10
pseudo_7673,na,0.982592544,-0.025645678,10,na,0.827781452,0.013251176,10,na,0.833347123,-0.00163565,10
pseudo_7674,na,0.072545029,-0.01973489,10,na,0.549474796,0.011440619,10,na,0.378734544,-0.010608919,10
pseudo_7675,na,0.342561981,0.012438698,10,na,0.301167122,-0.011196834,10,na,0.89423717,-0.003472208,10
pseudo_7676,na,0.864291797,-0.027522086,10,na,0.403144989,-0.02102827,10,na,0.610606075,-0.023449843,10
pseudo_7677,na,0.15566059,-0.049272257,10,na,0.791604606,-0.041731552,10,na,0.417747025,-0.041647347,10
pseudo_7678,na,0.019172019,-0.07416071,10,na,0.426100743,-0.046915187,10,na,0.252107302,-0.060153598,10
pseudo_7679,na,0.802329294,-0.000582363,10,na,0.839244127,0.005677132,10,na,0.800322531,0.00577941,10
pseudo_768,na,0.023723033,0.019290476,10,na,0.831636208,0.009563919,10,na,0.10707109,0.027526641,10
pseudo_7680,na,0.367837087,0.003637061,10,na,0.499005093,0.014259456,10,na,0.287463418,0.006830304,10
pseudo_7681,na,0.372185774,0.004237212,10,na,0.002293716,0.004158927,10,na,0.016998416,0.015116424,10
pseudo_7682,na,0.587023463,0.007345797,9,na,0.376849935,-0.010801155,10,na,0.523681893,-0.006559756,9
pseudo_7683,na,0.906439841,-0.020134054,10,na,0.625838779,-0.026423036,10,na,0.851800647,-0.023553351,10
pseudo_7684,na,0.978995762,0.002767823,10,na,0.443893806,-0.016279278,10,na,0.782596796,-0.003311489,10
pseudo_7685,na,0.57616433,0.003580992,10,na,0.512393351,-0.006621189,10,na,0.950190177,-0.009326986,10
pseudo_7686,na,0.313721428,0.008834295,10,na,0.6550706,-0.006513039,10,na,0.781702201,0.016926934,10
pseudo_7687,na,0.883315612,0.009810352,10,na,0.743081101,0.003842113,10,na,0.600641249,0.003634214,10
pseudo_7688,na,0.527946712,-0.001792189,10,na,0.868216893,0.00346709,10,na,0.673353863,-0.008677633,10
pseudo_7689,na,0.59971286,0.023939936,10,na,0.324302708,-0.009606607,10,na,0.241298456,-0.001655745,10
pseudo_769,na,0.841704092,-0.000287165,10,na,0.357156273,-0.003489621,10,na,0.47869252,-0.002889773,10
pseudo_7690,na,0.879298583,-0.002118482,10,na,0.379367746,0.010707682,10,na,0.480502377,-0.002276633,10
pseudo_7691,na,0.529945731,-0.042289323,10,na,0.407494746,-0.039278967,10,na,0.414741433,-0.04346102,10
pseudo_7692,na,0.337702071,0.0198746,10,na,0.852109134,0.007129989,10,na,0.553711379,0.014078672,10
pseudo_7693,na,0.832273009,0.000734652,10,na,0.743081101,-0.015800492,10,na,0.784386847,0.002853652,10
pseudo_7694,na,0.33623816,-0.034261426,10,na,0.301915602,0.022894245,10,na,0.856598599,0.002796624,10
pseudo_7695,na,0.636606694,-0.008859858,10,na,0.01291009,-0.032872648,10,na,0.404323016,-0.029513995,10
pseudo_7696,na,0.130006755,-0.006771318,10,na,0.927351055,0.014521027,10,na,0.289712821,-0.00058978,10
pseudo_7697,na,0.835277148,0.016556078,9,na,0.871391497,0.000770712,9,na,0.866389074,0.014665525,9
pseudo_7698,na,0.794578132,0.023902571,10,na,0.340033843,-0.016445021,10,na,0.659168365,0.008204173,10
pseudo_7699,na,0.213354002,0.03082237,10,na,0.542416433,0.011123842,10,na,0.245061555,0.022140386,10
pseudo_77,na,0.710698148,-0.007382193,10,na,0.761737457,-0.00501718,10,na,0.751907076,-0.008676106,10
pseudo_770,na,0.07356936,0.059555372,10,na,0.838562197,-0.010288502,10,na,0.046870197,0.022999008,10
pseudo_7700,na,0.90194622,0.033625149,10,na,0.743411004,0.022140705,10,na,0.541494132,0.018067185,10
pseudo_7701,na,0.320051133,-0.034901349,10,na,0.824157229,0.008830092,10,na,0.313556591,-0.002917316,10
pseudo_7702,na,0.492174734,-0.005917406,10,na,0.5018715,0.005898367,10,na,0.94207599,-0.005441844,10
pseudo_7703,na,0.381136425,0.058836695,10,na,0.386424637,-0.011048332,10,na,0.800997755,0.026888631,10
pseudo_7704,na,0.324960071,-0.002709316,10,na,0.113711304,-0.004970152,10,na,0.08217877,-0.001825833,10
pseudo_7705,na,0.788861972,-0.009186435,10,na,0.588133497,-0.003541306,10,na,0.522003465,-0.003736087,10
pseudo_7706,na,0.750175336,0.055502902,10,na,0.677376602,-0.005567744,10,na,0.969219321,0.011302714,10
pseudo_7707,na,0.32782815,-0.005369849,10,na,0.072343442,0.02798966,10,na,0.730783551,-0.000240147,10
pseudo_7708,na,0.985145317,-0.044320876,10,na,0.604874762,-0.004168624,10,na,0.744623962,-0.015629114,10
pseudo_7709,na,0.449245207,0.025749532,10,na,0.249195606,-0.001379889,10,na,0.623936604,-0.009195704,10
